candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,target_region_pk,target_entity_id,target_name,target_granularity_level,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_source_pk,provenance_json
G3G1-STAGE-9B52ACF9049C44DEADB3,381,NGIQ-BR-00000127,"Left Parahippocampal gyrus, Brainnetome 6_4",G3_MESO_FINE,765,NGIQ-BR-00000272,Left Entorhinal Cortex,G1_MACRO,dominant_overlap,hybrid,0.607046,0.203267,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 115, ""official_code"": ""PhG_L_6_4"", ""modified_name"": ""area 28/34 (EC, entorhinal cortex)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.607046, ""target_coverage_ratio"": 0.203267}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-C99CC3DD7CF32836881D,384,NGIQ-BR-00000128,"Right Parahippocampal gyrus, Brainnetome 6_4",G3_MESO_FINE,796,NGIQ-BR-00000303,Right Entorhinal Cortex,G1_MACRO,dominant_overlap,hybrid,0.693798,0.198448,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 116, ""official_code"": ""PhG_R_6_4"", ""modified_name"": ""area 28/34 (EC, entorhinal cortex)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.693798, ""target_coverage_ratio"": 0.198448}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-3868C417EDB8B371734C,387,NGIQ-BR-00000129,"Left Parahippocampal gyrus, Brainnetome 6_5",G3_MESO_FINE,765,NGIQ-BR-00000272,Left Entorhinal Cortex,G1_MACRO,dominant_overlap,hybrid,0.833333,0.072595,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 117, ""official_code"": ""PhG_L_6_5"", ""modified_name"": ""area TI(temporal agranular insular cortex)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.833333, ""target_coverage_ratio"": 0.072595}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-1B48CF35112AF17979DA,390,NGIQ-BR-00000130,"Right Parahippocampal gyrus, Brainnetome 6_5",G3_MESO_FINE,796,NGIQ-BR-00000303,Right Entorhinal Cortex,G1_MACRO,dominant_overlap,hybrid,0.977654,0.194013,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 118, ""official_code"": ""PhG_R_6_5"", ""modified_name"": ""area TI(temporal agranular insular cortex)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.977654, ""target_coverage_ratio"": 0.194013}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-730605B1B6C39959CAF9,393,NGIQ-BR-00000131,"Left Parahippocampal gyrus, Brainnetome 6_6",G3_MESO_FINE,775,NGIQ-BR-00000282,Left Parahippocampal Gyrus,G1_MACRO,dominant_overlap,hybrid,0.896471,0.207291,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 119, ""official_code"": ""PhG_L_6_6"", ""modified_name"": ""area TH (medial PPHC)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.896471, ""target_coverage_ratio"": 0.207291}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-B03C10CD2A2FB93EBD8C,396,NGIQ-BR-00000132,"Right Parahippocampal gyrus, Brainnetome 6_6",G3_MESO_FINE,806,NGIQ-BR-00000313,Right Parahippocampal Gyrus,G1_MACRO,dominant_overlap,hybrid,0.995833,0.274397,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 120, ""official_code"": ""PhG_R_6_6"", ""modified_name"": ""area TH (medial PPHC)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.995833, ""target_coverage_ratio"": 0.274397}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-2E0FD57E30C20728CD19,27,NGIQ-BR-00000009,"Left Superior parietal lobule, Brainnetome 5_1",G3_MESO_FINE,788,NGIQ-BR-00000295,Left Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.080337,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 125, ""official_code"": ""SPL_L_5_1"", ""modified_name"": ""rostral area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.080337}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-3746C1D3253F9AF6F5C0,30,NGIQ-BR-00000010,"Right Superior parietal lobule, Brainnetome 5_1",G3_MESO_FINE,819,NGIQ-BR-00000326,Right Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.13197,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 126, ""official_code"": ""SPL_R_5_1"", ""modified_name"": ""rostral area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.13197}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-EB008EAB68863595478D,411,NGIQ-BR-00000137,"Left Superior parietal lobule, Brainnetome 5_2",G3_MESO_FINE,788,NGIQ-BR-00000295,Left Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.950941,0.135329,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 127, ""official_code"": ""SPL_L_5_2"", ""modified_name"": ""caudal area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.950941, ""target_coverage_ratio"": 0.135329}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-1F993B907D653F331EF1,414,NGIQ-BR-00000138,"Right Superior parietal lobule, Brainnetome 5_2",G3_MESO_FINE,819,NGIQ-BR-00000326,Right Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.139014,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 128, ""official_code"": ""SPL_R_5_2"", ""modified_name"": ""caudal area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.139014}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-BB31B8126A70A4FF171F,417,NGIQ-BR-00000139,"Left Superior parietal lobule, Brainnetome 5_3",G3_MESO_FINE,788,NGIQ-BR-00000295,Left Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.985197,0.184583,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 129, ""official_code"": ""SPL_L_5_3"", ""modified_name"": ""lateral area 5""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.985197, ""target_coverage_ratio"": 0.184583}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-BC3113D5F6E76507F9B6,420,NGIQ-BR-00000140,"Right Superior parietal lobule, Brainnetome 5_3",G3_MESO_FINE,819,NGIQ-BR-00000326,Right Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.979167,0.147134,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 130, ""official_code"": ""SPL_R_5_3"", ""modified_name"": ""lateral area 5""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.979167, ""target_coverage_ratio"": 0.147134}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-0DDC67A01C7FFC6BB872,423,NGIQ-BR-00000141,"Left Superior parietal lobule, Brainnetome 5_4",G3_MESO_FINE,788,NGIQ-BR-00000295,Left Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.988279,0.153213,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 131, ""official_code"": ""SPL_L_5_4"", ""modified_name"": ""postcentral area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.988279, ""target_coverage_ratio"": 0.153213}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-D44CCF5C0AFEE02CC416,426,NGIQ-BR-00000142,"Right Superior parietal lobule, Brainnetome 5_4",G3_MESO_FINE,819,NGIQ-BR-00000326,Right Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.986339,0.141264,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 132, ""official_code"": ""SPL_R_5_4"", ""modified_name"": ""postcentral area 7""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.986339, ""target_coverage_ratio"": 0.141264}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-6B3C1FE7CE0F8D2EEFC6,429,NGIQ-BR-00000143,"Left Superior parietal lobule, Brainnetome 5_5",G3_MESO_FINE,788,NGIQ-BR-00000295,Left Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,1.0,0.119931,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 133, ""official_code"": ""SPL_L_5_5"", ""modified_name"": ""intraparietal area 7(hIP3)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.119931}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-A2B1B5A1500388C0937C,432,NGIQ-BR-00000144,"Right Superior parietal lobule, Brainnetome 5_5",G3_MESO_FINE,819,NGIQ-BR-00000326,Right Superior Parietal Lobule,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.967374,0.116024,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 134, ""official_code"": ""SPL_R_5_5"", ""modified_name"": ""intraparietal area 7(hIP3)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.967374, ""target_coverage_ratio"": 0.116024}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-57443C43D1D736DDBCF3,33,NGIQ-BR-00000011,"Left Inferior parietal lobule, Brainnetome 6_1",G3_MESO_FINE,767,NGIQ-BR-00000274,Left Inferior Parietal Lobule,G1_MACRO,contained_in,hybrid,0.969985,0.246347,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 135, ""official_code"": ""IPL_L_6_1"", ""modified_name"": ""caudal area 39(PGp)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.969985, ""target_coverage_ratio"": 0.246347}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-4B1ED625F4AC01A7D7C2,36,NGIQ-BR-00000012,"Right Inferior parietal lobule, Brainnetome 6_1",G3_MESO_FINE,798,NGIQ-BR-00000305,Right Inferior Parietal Lobule,G1_MACRO,contained_in,hybrid,0.98316,0.253411,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 136, ""official_code"": ""IPL_R_6_1"", ""modified_name"": ""caudal area 39(PGp)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.98316, ""target_coverage_ratio"": 0.253411}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-17CBF4B9CC91621A6656,435,NGIQ-BR-00000145,"Left Inferior parietal lobule, Brainnetome 6_2",G3_MESO_FINE,767,NGIQ-BR-00000274,Left Inferior Parietal Lobule,G1_MACRO,dominant_overlap,hybrid,0.794705,0.247872,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 137, ""official_code"": ""IPL_L_6_2"", ""modified_name"": ""rostrodorsal area 39(Hip3)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.794705, ""target_coverage_ratio"": 0.247872}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7C051573B84E0A5B8EAF,438,NGIQ-BR-00000146,"Right Inferior parietal lobule, Brainnetome 6_2",G3_MESO_FINE,798,NGIQ-BR-00000305,Right Inferior Parietal Lobule,G1_MACRO,dominant_overlap,hybrid,0.927823,0.256408,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 138, ""official_code"": ""IPL_R_6_2"", ""modified_name"": ""rostrodorsal area 39(Hip3)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.927823, ""target_coverage_ratio"": 0.256408}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-6B6A2E1B37DCE6E4597D,441,NGIQ-BR-00000147,"Left Inferior parietal lobule, Brainnetome 6_3",G3_MESO_FINE,790,NGIQ-BR-00000297,Left Supramarginal Gyrus,G1_MACRO,dominant_overlap,hybrid,0.974017,0.322558,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 139, ""official_code"": ""IPL_L_6_3"", ""modified_name"": ""rostrodorsal area 40(PFt)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.974017, ""target_coverage_ratio"": 0.322558}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7D26134755BC1E5863B0,444,NGIQ-BR-00000148,"Right Inferior parietal lobule, Brainnetome 6_3",G3_MESO_FINE,821,NGIQ-BR-00000328,Right Supramarginal Gyrus,G1_MACRO,dominant_overlap,hybrid,0.794611,0.296687,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 140, ""official_code"": ""IPL_R_6_3"", ""modified_name"": ""rostrodorsal area 40(PFt)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.794611, ""target_coverage_ratio"": 0.296687}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-8F7A8291AE8D20597984,447,NGIQ-BR-00000149,"Left Inferior parietal lobule, Brainnetome 6_4",G3_MESO_FINE,790,NGIQ-BR-00000297,Left Supramarginal Gyrus,G1_MACRO,dominant_overlap,hybrid,0.82732,0.274651,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 141, ""official_code"": ""IPL_L_6_4"", ""modified_name"": ""caudal area 40(PFm)""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.82732, ""target_coverage_ratio"": 0.274651}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
